*110047+0000000000000374 21...2+0000000020034818 22...2+0000000010091397 31...6+0000000001391352 51....-000000000010+175 87...6+0000000000000000 
*110048+0000000000000373 21...2+0000000020319472 22...2+0000000010071393 31...6+0000000001138010 51....-000000000010+175 87...6+0000000000000000 
*110049+0000000000000371 21...2+0000000020450861 22...2+0000000010125709 31...6+0000000000641597 51....-000000000010+175 87...6+0000000000000000 
*110050+000000000000369a 21...2+0000000021533741 22...2+0000000010268276 31...6+0000000000140492 51....-000000000010+175 87...6+0000000000000000 
*110051+0000000000000369 21...2+0000000038471791 22...2+0000000010232024 31...6+0000000000116657 51....-000000000010+175 87...6+0000000000000000 
*110052+0000000000000367 21...2+0000000039839721 22...2+0000000009995538 31...6+0000000000628717 51....-000000000010+175 87...6+0000000000000000 
*110053+0000000000000365 21...2+0000000039979961 22...2+0000000009976754 31...6+0000000001128448 51....-000000000010+175 87...6+0000000000000000 
*110054+0000000000000364 21...2+0000000000268176 22...2+0000000009993923 31...6+0000000001378569 51....-000000000010+175 87...6+0000000000000000 
*110055+0000000000000366 21...2+0000000000332077 22...2+0000000009997237 31...6+0000000000877751 51....-000000000010+175 87...6+0000000000000000 
*110056+0000000000000368 21...2+0000000000560260 22...2+0000000010100941 31...6+0000000000388295 51....-000000000010+175 87...6+0000000000000000 
*110057+0000000000000368 21...2+0000000020560199 22...2+0000000029899013 31...6+0000000000388296 51....-000000000010+175 87...6+0000000000000000 
*110058+0000000000000366 21...2+0000000020331997 22...2+0000000030002797 31...6+0000000000877752 51....-000000000010+175 87...6+0000000000000000 
*110059+0000000000000364 21...2+0000000020268168 22...2+0000000030006167 31...6+0000000001378568 51....-000000000010+175 87...6+0000000000000000 
*110060+0000000000000365 21...2+0000000019979946 22...2+0000000030023160 31...6+0000000001128449 51....-000000000010+175 87...6+0000000000000000 
*110061+0000000000000367 21...2+0000000019839672 22...2+0000000030004436 31...6+0000000000628718 51....-000000000010+175 87...6+0000000000000000 
*110062+0000000000000369 21...2+0000000018471804 22...2+0000000029767916 31...6+0000000000116657 51....-000000000010+175 87...6+0000000000000000 
*110063+000000000000369a 21...2+0000000001533737 22...2+0000000029731649 31...6+0000000000140493 51....-000000000010+175 87...6+0000000000000000 
*110064+0000000000000371 21...2+0000000000450778 22...2+0000000029874298 31...6+0000000000641599 51....-000000000010+175 87...6+0000000000000000 
*110065+0000000000000373 21...2+0000000000319419 22...2+0000000029928554 31...6+0000000001138011 51....-000000000010+175 87...6+0000000000000000 
*110066+0000000000000374 21...2+0000000000034854 22...2+0000000029908621 31...6+0000000001391354 51....-000000000010+175 87...6+0000000000000000 
*110067+0000000000000372 21...2+0000000039966632 22...2+0000000029925489 31...6+0000000000890862 51....-000000000010+175 87...6+0000000000000000 
*110068+0000000000000370 21...2+0000000039738501 22...2+0000000029820922 31...6+0000000000389566 51....-000000000010+175 87...6+0000000000000000 
*110069+0000000000000370 21...2+0000000019738556 22...2+0000000010179050 31...6+0000000000389566 51....-000000000010+175 87...6+0000000000000000 
*110070+0000000000000372 21...2+0000000019966719 22...2+0000000010074566 31...6+0000000000890860 51....-000000000010+175 87...6+0000000000000000 
*110071+0000000000000374 21...2+0000000020034930 22...2+0000000010091339 31...6+0000000001391351 51....-000000000010+175 87...6+0000000000000000 
*110072+0000000000000373 21...2+0000000020319478 22...2+0000000010071355 31...6+0000000001138008 51....-000000000010+175 87...6+0000000000000000 
*110073+0000000000000371 21...2+0000000020450855 22...2+0000000010125694 31...6+0000000000641597 51....-000000000010+175 87...6+0000000000000000 
*110074+000000000000369a 21...2+0000000021533742 22...2+0000000010268276 31...6+0000000000140493 51....-000000000010+175 87...6+0000000000000000 
*110075+0000000000000369 21...2+0000000038471802 22...2+0000000010232011 31...6+0000000000116657 51....-000000000010+175 87...6+0000000000000000 
*110076+0000000000000367 21...2+0000000039839720 22...2+0000000009995539 31...6+0000000000628716 51....-000000000010+175 87...6+0000000000000000 
*110077+0000000000000365 21...2+0000000039979982 22...2+0000000009976788 31...6+0000000001128446 51....-000000000010+175 87...6+0000000000000000 
*110078+0000000000000364 21...2+0000000000268219 22...2+0000000009994010 31...6+0000000001378567 51....-000000000010+175 87...6+0000000000000000 
*110079+0000000000000366 21...2+0000000000332105 22...2+0000000009997241 31...6+0000000000877750 51....-000000000010+175 87...6+0000000000000000 
*110080+0000000000000368 21...2+0000000000560276 22...2+0000000010100962 31...6+0000000000388295 51....-000000000010+175 87...6+0000000000000000 
*110081+0000000000000368 21...2+0000000020560220 22...2+0000000029898995 31...6+0000000000388296 51....-000000000010+175 87...6+0000000000000000 
*110082+0000000000000366 21...2+0000000020332012 22...2+0000000030002783 31...6+0000000000877751 51....-000000000010+175 87...6+0000000000000000 
*110083+0000000000000364 21...2+0000000020268043 22...2+0000000030006126 31...6+0000000001378568 51....-000000000010+175 87...6+0000000000000000 
*110084+0000000000000365 21...2+0000000019979944 22...2+0000000030023130 31...6+0000000001128448 51....-000000000010+175 87...6+0000000000000000 
*110085+0000000000000367 21...2+0000000019839675 22...2+0000000030004397 31...6+0000000000628716 51....-000000000010+175 87...6+0000000000000000 
*110086+0000000000000369 21...2+0000000018471812 22...2+0000000029767881 31...6+0000000000116657 51....-000000000010+175 87...6+0000000000000000 
*110087+000000000000369a 21...2+0000000001533760 22...2+0000000029731618 31...6+0000000000140493 51....-000000000010+175 87...6+0000000000000000 
*110088+0000000000000371 21...2+0000000000450825 22...2+0000000029874267 31...6+0000000000641598 51....-000000000010+175 87...6+0000000000000000 
*110089+0000000000000373 21...2+0000000000319437 22...2+0000000029928534 31...6+0000000001138011 51....-000000000010+175 87...6+0000000000000000 
*110090+0000000000000374 21...2+0000000000034861 22...2+0000000029908620 31...6+0000000001391356 51....-000000000010+175 87...6+0000000000000000 
*110091+0000000000000372 21...2+0000000039966663 22...2+0000000029925444 31...6+0000000000890862 51....-000000000010+175 87...6+0000000000000000 
*110092+0000000000000370 21...2+0000000039738508 22...2+0000000029820891 31...6+0000000000389567 51....-000000000010+175 87...6+0000000000000000 
*110093+0000000000007764 21...2+0000000000173663 22...2+0000000009999839 31...6+0000000001377541 51....-000000000010+175 87...6+0000000000001200 
*110094+0000000000007765 21...2+0000000000103511 22...2+0000000009999817 31...6+0000000001377842 51....-000000000010+175 87...6+0000000000001200 
*110095+0000000000007766 21...2+0000000000093217 22...2+0000000010010184 31...6+0000000001127890 51....-000000000010+175 87...6+0000000000001200 
*110096+0000000000007767 21...2+0000000000178924 22...2+0000000010010209 31...6+0000000001127456 51....-000000000010+175 87...6+0000000000001200 
*110097+0000000000007768 21...2+0000000000187044 22...2+0000000010027103 31...6+0000000000876973 51....-000000000010+175 87...6+0000000000001200 
*110098+0000000000007769 21...2+0000000000077152 22...2+0000000010027055 31...6+0000000000878674 51....-000000000010+175 87...6+0000000000001200 
*110099+0000000000007770 21...2+0000000000048230 22...2+0000000010057141 31...6+0000000000628033 51....-000000000010+175 87...6+0000000000001200 
*110100+0000000000007771 21...2+0000000000202137 22...2+0000000010057422 31...6+0000000000627326 51....-000000000010+175 87...6+0000000000001200 
*110101+0000000000007772 21...2+0000000000234526 22...2+0000000010122160 31...6+0000000000387513 51....-000000000010+175 87...6+0000000000001200 
*110102+0000000000007773 21...2+0000000039985681 22...2+0000000010122351 31...6+0000000000388412 51....-000000000010+175 87...6+0000000000001200 
*110103+000000000h252064 21...2+0000000000601293 22...2+0000000010125724 31...6+0000000000353332 51....-000000000010+175 87...6+0000000000001200 
*110104+0000000000007774 21...2+0000000039582184 22...2+0000000010535906 31...6+0000000000113377 51....-000000000010+175 87...6+0000000000001200 
*110105+0000000000007775 21...2+0000000000440204 22...2+0000000010541495 31...6+0000000000112319 51....-000000000010+175 87...6+0000000000001200 
*110106+0000000000007776 21...2+0000000019914102 22...2+0000000010528411 31...6+0000000000137831 51....-000000000010+175 87...6+0000000000001200 
*110107+0000000000007777 21...2+0000000020619514 22...2+0000000010530771 31...6+0000000000137356 51....-000000000010+175 87...6+0000000000001200 
*110003+0000000000990065 84...6-0000000002028790 85...6-0000000086565058 86...6-0000000000108448 88...6+0000000000000000 
*110108+0000000000000374 21...2+0000000001324688 22...2+0000000010394478 31...6+0000000000136737 51....-000000000010+175 87...6+0000000000000000 
*110109+0000000000000372 21...2+0000000000406029 22...2+0000000009989482 31...6+0000000000635228 51....-000000000010+175 87...6+0000000000000000 
*110110+0000000000000370 21...2+0000000000290301 22...2+0000000009997127 31...6+0000000001136819 51....-000000000010+175 87...6+0000000000000000 
*110111+0000000000000371 21...2+0000000039931171 22...2+0000000010008656 31...6+0000000000884908 51....-000000000010+175 87...6+0000000000000000 
*110112+0000000000000373 21...2+0000000039651661 22...2+0000000010020811 31...6+0000000000388802 51....-000000000010+175 87...6+0000000000000000 
*110113+0000000000000375 21...2+0000000021840277 22...2+0000000010296567 31...6+0000000000117011 51....-000000000010+175 87...6+0000000000000000 
*110114+0000000000000376 21...2+0000000019729286 22...2+0000000010156046 31...6+0000000000375220 51....-000000000010+175 87...6+0000000000000000 
*110115+0000000000000377 21...2+0000000020467485 22...2+0000000010102010 31...6+0000000000614383 51....-000000000010+175 87...6+0000000000000000 
*110116+0000000000000378 21...2+0000000019967247 22...2+0000000010109304 31...6+0000000000868569 51....-000000000010+175 87...6+0000000000000000 
*110117+000000000000377a 21...2+0000000020376632 22...2+0000000010074948 31...6+0000000000863606 51....-000000000010+175 87...6+0000000000000000 
*110118+000000000000378a 21...2+0000000020008139 22...2+0000000010091680 31...6+0000000001112669 51....-000000000010+175 87...6+0000000000000000 
*110119+0000000000000376 21...2+0000000019729236 22...2+0000000010156057 31...6+0000000000375219 51....-000000000010+175 87...6+0000000000000000 
*110120+0000000000000378 21...2+0000000019967246 22...2+0000000010109292 31...6+0000000000868567 51....-000000000010+175 87...6+0000000000000000 
*110121+000000000000378a 21...2+0000000020008180 22...2+0000000010091645 31...6+0000000001112669 51....-000000000010+175 87...6+0000000000000000 
*110122+000000000000377a 21...2+0000000020376625 22...2+0000000010074953 31...6+0000000000863606 51....-000000000010+175 87...6+0000000000000000 
*110123+0000000000000377 21...2+0000000020467478 22...2+0000000010101976 31...6+0000000000614384 51....-000000000010+175 87...6+0000000000000000 
*110124+0000000000000375 21...2+0000000021840252 22...2+0000000010296560 31...6+0000000000117011 51....-000000000010+175 87...6+0000000000000000 
*110125+0000000000000373 21...2+0000000039651685 22...2+0000000010020829 31...6+0000000000388802 51....-000000000010+175 87...6+0000000000000000 
*110126+0000000000000371 21...2+0000000039931200 22...2+0000000010008640 31...6+0000000000884908 51....-000000000010+175 87...6+0000000000000000 
*110127+000000000000369a 21...2+0000000000010711 22...2+0000000009974689 31...6+0000000001388425 51....-000000000010+175 87...6+0000000000000000 
*110128+0000000000000370 21...2+0000000000290285 22...2+0000000009997194 31...6+0000000001136818 51....-000000000010+175 87...6+0000000000000000 
*110129+0000000000000372 21...2+0000000000406073 22...2+0000000009989495 31...6+0000000000635228 51....-000000000010+175 87...6+0000000000000000 
*110130+0000000000000374 21...2+0000000001324688 22...2+0000000010394525 31...6+0000000000136737 51....-000000000010+175 87...6+0000000000000000 
*110131+0000000000000374 21...2+0000000021324696 22...2+0000000029605539 31...6+0000000000136738 51....-000000000010+175 87...6+0000000000000000 
*110132+0000000000000372 21...2+0000000020405982 22...2+0000000030010496 31...6+0000000000635229 51....-000000000010+175 87...6+0000000000000000 
*110133+0000000000000370 21...2+0000000020290277 22...2+0000000030002710 31...6+0000000001136820 51....-000000000010+175 87...6+0000000000000000 
*110134+000000000000369a 21...2+0000000020010659 22...2+0000000030025264 31...6+0000000001388427 51....-000000000010+175 87...6+0000000000000000 
*110135+0000000000000371 21...2+0000000019931201 22...2+0000000029991328 31...6+0000000000884910 51....-000000000010+175 87...6+0000000000000000 
*110136+0000000000000373 21...2+0000000019651613 22...2+0000000029979103 31...6+0000000000388803 51....-000000000010+175 87...6+0000000000000000 
*110137+0000000000000375 21...2+0000000001840271 22...2+0000000029703433 31...6+0000000000117011 51....-000000000010+175 87...6+0000000000000000 
*110138+0000000000000377 21...2+0000000000467458 22...2+0000000029897962 31...6+0000000000614384 51....-000000000010+175 87...6+0000000000000000 
*110139+000000000000377a 21...2+0000000000376567 22...2+0000000029924961 31...6+0000000000863608 51....-000000000010+175 87...6+0000000000000000 
*110140+000000000000378a 21...2+0000000000008151 22...2+0000000029908306 31...6+0000000001112671 51....-000000000010+175 87...6+0000000000000000 
*110141+0000000000000378 21...2+0000000039967231 22...2+0000000029890687 31...6+0000000000868569 51....-000000000010+175 87...6+0000000000000000 
*110142+0000000000000376 21...2+0000000039729267 22...2+0000000029843845 31...6+0000000000375219 51....-000000000010+175 87...6+0000000000000000 
